fips_code,name,service_area_generation_mwh,fuel_type,year
0275050,Tanacross,10384.000,Distillate Fuel Oil,2021
0275050,Tanacross,,,
0275077,Tanaina,146252.000,Water at Hydroelectric Turbine,2001
0275077,Tanaina,161266.000,Water at Hydroelectric Turbine,2002
0275077,Tanaina,177204.000,Water at Hydroelectric Turbine,2003
0275077,Tanaina,173604.000,Water at Hydroelectric Turbine,2004
0275077,Tanaina,134178.000,Water at Hydroelectric Turbine,2005
0275077,Tanaina,66807.000,Water at Hydroelectric Turbine,2006
0275077,Tanaina,62105.000,Water at Hydroelectric Turbine,2007
0275077,Tanaina,57824.000,Water at Hydroelectric Turbine,2008
0275077,Tanaina,57056.000,Water at Hydroelectric Turbine,2009
0275077,Tanaina,74203.000,Water at Hydroelectric Turbine,2010
0275077,Tanaina,66088.000,Water at Hydroelectric Turbine,2011
0275077,Tanaina,71126.000,Water at Hydroelectric Turbine,2012
0275077,Tanaina,45541.199,Landfill Gas,2013
0275077,Tanaina,38.801,Natural Gas,2013
0275077,Tanaina,89936.000,Water at Hydroelectric Turbine,2013
0275077,Tanaina,56165.769,Landfill Gas,2014
0275077,Tanaina,1.231,Natural Gas,2014
0275077,Tanaina,83110.000,Water at Hydroelectric Turbine,2014
0275077,Tanaina,0.000,Distillate Fuel Oil,2015
0275077,Tanaina,50131.473,Landfill Gas,2015
0275077,Tanaina,476985.527,Natural Gas,2015
0275077,Tanaina,92243.000,Water at Hydroelectric Turbine,2015
0275077,Tanaina,0.000,Distillate Fuel Oil,2016
0275077,Tanaina,42514.846,Landfill Gas,2016
0275077,Tanaina,819047.154,Natural Gas,2016
0275077,Tanaina,76916.000,Water at Hydroelectric Turbine,2016
0275077,Tanaina,0.000,Distillate Fuel Oil,2017
0275077,Tanaina,42184.516,Landfill Gas,2017
0275077,Tanaina,750519.484,Natural Gas,2017
0275077,Tanaina,119240.000,Water at Hydroelectric Turbine,2017
0275077,Tanaina,0.000,Distillate Fuel Oil,2018
0275077,Tanaina,42684.134,Landfill Gas,2018
0275077,Tanaina,615054.866,Natural Gas,2018
0275077,Tanaina,168115.000,Water at Hydroelectric Turbine,2018
0275077,Tanaina,0.000,Distillate Fuel Oil,2019
0275077,Tanaina,36884.461,Landfill Gas,2019
0275077,Tanaina,723828.539,Natural Gas,2019
0275077,Tanaina,190971.000,Water at Hydroelectric Turbine,2019
0275077,Tanaina,38945.273,Landfill Gas,2020
0275077,Tanaina,729105.727,Natural Gas,2020
0275077,Tanaina,170181.000,Water at Hydroelectric Turbine,2020
0275077,Tanaina,38070.956,Landfill Gas,2021
0275077,Tanaina,678574.044,Natural Gas,2021
0275077,Tanaina,139994.000,Water at Hydroelectric Turbine,2021
0275077,Tanaina,,,
0275160,Tanana,682.938,Distillate Fuel Oil,2001
0275160,Tanana,1301.387,Distillate Fuel Oil,2002
0275160,Tanana,1319.254,Distillate Fuel Oil,2003
0275160,Tanana,1389.866,Distillate Fuel Oil,2004
0275160,Tanana,1353.753,Distillate Fuel Oil,2005
0275160,Tanana,1379.315,Distillate Fuel Oil,2006
0275160,Tanana,1350.310,Distillate Fuel Oil,2007
0275160,Tanana,1247.440,Distillate Fuel Oil,2008
0275160,Tanana,1226.160,Distillate Fuel Oil,2009
0275160,Tanana,1214.805,Distillate Fuel Oil,2010
0275160,Tanana,1179.765,Distillate Fuel Oil,2011
0275160,Tanana,1195.831,Distillate Fuel Oil,2012
0275160,Tanana,1142.603,Distillate Fuel Oil,2013
0275160,Tanana,1125.926,Distillate Fuel Oil,2014
0275160,Tanana,1286.465,Distillate Fuel Oil,2015
0275160,Tanana,1289.327,Distillate Fuel Oil,2016
0275160,Tanana,1322.974,Distillate Fuel Oil,2017
0275160,Tanana,1340.148,Distillate Fuel Oil,2018
0275160,Tanana,1264.894,Distillate Fuel Oil,2019
0275160,Tanana,1246.993,Distillate Fuel Oil,2020
0275160,Tanana,1248.425,Distillate Fuel Oil,2021
0275380,Tatitlek,186.053,Distillate Fuel Oil,2002
0275380,Tatitlek,490.268,Distillate Fuel Oil,2003
0275380,Tatitlek,475.700,Distillate Fuel Oil,2004
0275380,Tatitlek,474.726,Distillate Fuel Oil,2005
0275380,Tatitlek,478.676,Distillate Fuel Oil,2006
0275380,Tatitlek,479.414,Distillate Fuel Oil,2007
0275380,Tatitlek,438.200,Distillate Fuel Oil,2008
0275380,Tatitlek,434.134,Distillate Fuel Oil,2009
0275380,Tatitlek,509.800,Distillate Fuel Oil,2010
0275380,Tatitlek,516.300,Distillate Fuel Oil,2011
0275380,Tatitlek,528.700,Distillate Fuel Oil,2012
0275380,Tatitlek,508.802,Distillate Fuel Oil,2013
0275380,Tatitlek,441.152,Distillate Fuel Oil,2014
0275380,Tatitlek,440.846,Distillate Fuel Oil,2015
0275380,Tatitlek,414.243,Distillate Fuel Oil,2016
0275380,Tatitlek,409.468,Distillate Fuel Oil,2017
0275380,Tatitlek,404.712,Distillate Fuel Oil,2018
0275380,Tatitlek,355.928,Distillate Fuel Oil,2019
0275380,Tatitlek,424.791,Distillate Fuel Oil,2020
0275380,Tatitlek,426.589,Distillate Fuel Oil,2021
0275480,Tazlina,19012.999,Distillate Fuel Oil,2001
0275480,Tazlina,50788.001,Water at Hydroelectric Turbine,2001
0275480,Tazlina,11380.999,Distillate Fuel Oil,2002
0275480,Tazlina,0.000,Jet Fuel,2002
0275480,Tazlina,18565.000,Waste Oil,2002
0275480,Tazlina,56651.000,Water at Hydroelectric Turbine,2002
0275480,Tazlina,9009.296,Distillate Fuel Oil,2003
0275480,Tazlina,21484.001,Jet Fuel,2003
0275480,Tazlina,52811.998,Water at Hydroelectric Turbine,2003
0275480,Tazlina,10104.640,Distillate Fuel Oil,2004
0275480,Tazlina,21429.000,Jet Fuel,2004
0275480,Tazlina,51353.001,Water at Hydroelectric Turbine,2004
0275480,Tazlina,12625.558,Distillate Fuel Oil,2005
0275480,Tazlina,20519.000,Jet Fuel,2005
0275480,Tazlina,49426.999,Water at Hydroelectric Turbine,2005
0275480,Tazlina,10526.475,Distillate Fuel Oil,2006
0275480,Tazlina,19680.001,Jet Fuel,2006
0275480,Tazlina,54916.999,Water at Hydroelectric Turbine,2006
0275480,Tazlina,14456.820,Distillate Fuel Oil,2007
0275480,Tazlina,32393.999,Jet Fuel,2007
0275480,Tazlina,34556.000,Water at Hydroelectric Turbine,2007
0275480,Tazlina,7705.000,Distillate Fuel Oil,2008
0275480,Tazlina,24031.000,Jet Fuel,2008
0275480,Tazlina,47429.000,Water at Hydroelectric Turbine,2008
0275480,Tazlina,12229.725,Distillate Fuel Oil,2009
0275480,Tazlina,6756.000,Jet Fuel,2009
0275480,Tazlina,44988.000,Water at Hydroelectric Turbine,2009
0275480,Tazlina,5850.405,Distillate Fuel Oil,2010
0275480,Tazlina,30043.000,Jet Fuel,2010
0275480,Tazlina,44758.000,Water at Hydroelectric Turbine,2010
0275480,Tazlina,15160.000,Distillate Fuel Oil,2011
0275480,Tazlina,17519.000,Jet Fuel,2011
0275480,Tazlina,46189.000,Water at Hydroelectric Turbine,2011
0275480,Tazlina,14645.108,Distillate Fuel Oil,2012
0275480,Tazlina,29655.000,Jet Fuel,2012
0275480,Tazlina,44135.000,Water at Hydroelectric Turbine,2012
0275480,Tazlina,15495.027,Distillate Fuel Oil,2013
0275480,Tazlina,0.000,Jet Fuel,2013
0275480,Tazlina,17027.000,Waste Oil,2013
0275480,Tazlina,54750.000,Water at Hydroelectric Turbine,2013
0275480,Tazlina,9933.580,Distillate Fuel Oil,2014
0275480,Tazlina,0.000,Jet Fuel,2014
0275480,Tazlina,21217.000,Waste Oil,2014
0275480,Tazlina,54955.000,Water at Hydroelectric Turbine,2014
0275480,Tazlina,9040.578,Distillate Fuel Oil,2015
0275480,Tazlina,0.000,Jet Fuel,2015
0275480,Tazlina,21316.000,Waste Oil,2015
0275480,Tazlina,55982.000,Water at Hydroelectric Turbine,2015
0275480,Tazlina,11183.989,Distillate Fuel Oil,2016
0275480,Tazlina,0.000,Jet Fuel,2016
0275480,Tazlina,17636.000,Waste Oil,2016
0275480,Tazlina,55731.000,Water at Hydroelectric Turbine,2016
0275480,Tazlina,10387.013,Distillate Fuel Oil,2017
0275480,Tazlina,0.000,Jet Fuel,2017
0275480,Tazlina,21411.000,Waste Oil,2017
0275480,Tazlina,56473.000,Water at Hydroelectric Turbine,2017
0275480,Tazlina,9662.000,Distillate Fuel Oil,2018
0275480,Tazlina,0.000,Jet Fuel,2018
0275480,Tazlina,16993.000,Waste Oil,2018
0275480,Tazlina,65164.000,Water at Hydroelectric Turbine,2018
0275480,Tazlina,6062.000,Distillate Fuel Oil,2019
0275480,Tazlina,0.000,Jet Fuel,2019
0275480,Tazlina,17823.000,Waste Oil,2019
0275480,Tazlina,72333.000,Water at Hydroelectric Turbine,2019
0275480,Tazlina,10486.000,Distillate Fuel Oil,2020
0275480,Tazlina,23442.000,Waste Oil,2020
0275480,Tazlina,54317.000,Water at Hydroelectric Turbine,2020
0275480,Tazlina,12132.000,Distillate Fuel Oil,2021
0275480,Tazlina,25547.000,Waste Oil,2021
0275480,Tazlina,58733.000,Water at Hydroelectric Turbine,2021
0275930,Teller,310.186,Distillate Fuel Oil,2001
0275930,Teller,965.490,Distillate Fuel Oil,2002
0275930,Teller,818.324,Distillate Fuel Oil,2003
0275930,Teller,1055.505,Distillate Fuel Oil,2004
0275930,Teller,885.571,Distillate Fuel Oil,2005
0275930,Teller,847.134,Distillate Fuel Oil,2006
0275930,Teller,821.031,Distillate Fuel Oil,2007
0275930,Teller,876.226,Distillate Fuel Oil,2008
0275930,Teller,897.724,Distillate Fuel Oil,2009
0275930,Teller,912.290,Distillate Fuel Oil,2010
0275930,Teller,870.446,Distillate Fuel Oil,2011
0275930,Teller,857.032,Distillate Fuel Oil,2012
0275930,Teller,864.934,Distillate Fuel Oil,2013
0275930,Teller,832.979,Distillate Fuel Oil,2014
0275930,Teller,851.047,Distillate Fuel Oil,2015
0275930,Teller,866.054,Distillate Fuel Oil,2016
0275930,Teller,857.095,Distillate Fuel Oil,2017
0275930,Teller,885.521,Distillate Fuel Oil,2018
0275930,Teller,861.802,Distillate Fuel Oil,2019
0275930,Teller,834.658,Distillate Fuel Oil,2020
0275930,Teller,873.107,Distillate Fuel Oil,2021
0276260,Tenakee Springs,228.640,Distillate Fuel Oil,2001
0276260,Tenakee Springs,451.080,Distillate Fuel Oil,2002
0276260,Tenakee Springs,445.920,Distillate Fuel Oil,2003
0276260,Tenakee Springs,442.400,Distillate Fuel Oil,2004
0276260,Tenakee Springs,439.200,Distillate Fuel Oil,2005
0276260,Tenakee Springs,435.596,Distillate Fuel Oil,2006
0276260,Tenakee Springs,411.463,Distillate Fuel Oil,2007
0276260,Tenakee Springs,413.763,Distillate Fuel Oil,2008
0276260,Tenakee Springs,428.649,Distillate Fuel Oil,2009
0276260,Tenakee Springs,413.647,Distillate Fuel Oil,2010
0276260,Tenakee Springs,419.657,Distillate Fuel Oil,2011
0276260,Tenakee Springs,420.335,Distillate Fuel Oil,2012
0276260,Tenakee Springs,407.033,Distillate Fuel Oil,2013
0276260,Tenakee Springs,372.622,Distillate Fuel Oil,2014
0276260,Tenakee Springs,407.267,Distillate Fuel Oil,2015
0276260,Tenakee Springs,406.400,Distillate Fuel Oil,2016
0276260,Tenakee Springs,414.305,Distillate Fuel Oil,2017
0276260,Tenakee Springs,389.923,Distillate Fuel Oil,2018
0276260,Tenakee Springs,387.515,Distillate Fuel Oil,2019
0276260,Tenakee Springs,403.149,Distillate Fuel Oil,2020
0276260,Tenakee Springs,414.766,Distillate Fuel Oil,2021
0276590,Tetlin,11949.000,Distillate Fuel Oil,2001
0276590,Tetlin,12176.150,Distillate Fuel Oil,2002
0276590,Tetlin,12797.649,Distillate Fuel Oil,2003
0276590,Tetlin,12799.182,Distillate Fuel Oil,2004
0276590,Tetlin,12585.619,Distillate Fuel Oil,2005
0276590,Tetlin,12315.840,Distillate Fuel Oil,2006
0276590,Tetlin,12065.407,Distillate Fuel Oil,2007
0276590,Tetlin,12041.414,Distillate Fuel Oil,2008
0276590,Tetlin,12300.164,Distillate Fuel Oil,2009
0276590,Tetlin,11181.825,Distillate Fuel Oil,2010
0276590,Tetlin,10581.857,Distillate Fuel Oil,2011
0276590,Tetlin,10290.200,Distillate Fuel Oil,2012
0276590,Tetlin,9914.560,Distillate Fuel Oil,2013
0276590,Tetlin,9012.120,Distillate Fuel Oil,2014
0276590,Tetlin,9257.720,Distillate Fuel Oil,2015
0276590,Tetlin,9366.719,Distillate Fuel Oil,2016
0276590,Tetlin,9386.447,Distillate Fuel Oil,2017
0276590,Tetlin,9383.041,Distillate Fuel Oil,2018
0276590,Tetlin,9343.400,Distillate Fuel Oil,2019
0276590,Tetlin,9987.440,Distillate Fuel Oil,2020
0276590,Tetlin,10384.000,Distillate Fuel Oil,2021
0276590,Tetlin,,,
0277140,Thorne Bay,590.000,Distillate Fuel Oil,2001
0277140,Thorne Bay,22825.999,Water at Hydroelectric Turbine,2001
0277140,Thorne Bay,3287.000,Distillate Fuel Oil,2002
0277140,Thorne Bay,19991.999,Water at Hydroelectric Turbine,2002
0277140,Thorne Bay,1557.002,Distillate Fuel Oil,2003
0277140,Thorne Bay,21937.000,Water at Hydroelectric Turbine,2003
0277140,Thorne Bay,697.999,Distillate Fuel Oil,2004
0277140,Thorne Bay,23307.000,Water at Hydroelectric Turbine,2004
0277140,Thorne Bay,763.996,Distillate Fuel Oil,2005
0277140,Thorne Bay,23250.000,Water at Hydroelectric Turbine,2005
0277140,Thorne Bay,1639.998,Distillate Fuel Oil,2006
0277140,Thorne Bay,24538.001,Water at Hydroelectric Turbine,2006
0277140,Thorne Bay,-110.000,Distillate Fuel Oil,2007
0277140,Thorne Bay,27276.999,Water at Hydroelectric Turbine,2007
0277140,Thorne Bay,4296.000,Distillate Fuel Oil,2008
0277140,Thorne Bay,21660.000,Water at Hydroelectric Turbine,2008
0277140,Thorne Bay,2087.000,Distillate Fuel Oil,2009
0277140,Thorne Bay,24895.000,Water at Hydroelectric Turbine,2009
0277140,Thorne Bay,257.000,Distillate Fuel Oil,2010
0277140,Thorne Bay,26579.000,Water at Hydroelectric Turbine,2010
0277140,Thorne Bay,3892.000,Distillate Fuel Oil,2011
0277140,Thorne Bay,23906.000,Water at Hydroelectric Turbine,2011
0277140,Thorne Bay,2323.000,Distillate Fuel Oil,2012
0277140,Thorne Bay,26111.000,Water at Hydroelectric Turbine,2012
0277140,Thorne Bay,3010.000,Distillate Fuel Oil,2013
0277140,Thorne Bay,26255.000,Water at Hydroelectric Turbine,2013
0277140,Thorne Bay,1085.000,Distillate Fuel Oil,2014
0277140,Thorne Bay,27020.000,Water at Hydroelectric Turbine,2014
0277140,Thorne Bay,2015.000,Distillate Fuel Oil,2015
0277140,Thorne Bay,27059.000,Water at Hydroelectric Turbine,2015
0277140,Thorne Bay,1109.000,Distillate Fuel Oil,2016
0277140,Thorne Bay,26085.000,Water at Hydroelectric Turbine,2016
0277140,Thorne Bay,3157.000,Distillate Fuel Oil,2017
0277140,Thorne Bay,24983.000,Water at Hydroelectric Turbine,2017
0277140,Thorne Bay,5332.000,Distillate Fuel Oil,2018
0277140,Thorne Bay,22245.000,Water at Hydroelectric Turbine,2018
0277140,Thorne Bay,4107.000,Distillate Fuel Oil,2019
0277140,Thorne Bay,24449.000,Water at Hydroelectric Turbine,2019
0277140,Thorne Bay,1525.000,Distillate Fuel Oil,2020
0277140,Thorne Bay,27172.000,Water at Hydroelectric Turbine,2020
0277140,Thorne Bay,1640.000,Distillate Fuel Oil,2021
0277140,Thorne Bay,28933.000,Water at Hydroelectric Turbine,2021
0277690,Togiak,2428.000,Distillate Fuel Oil,2001
0277690,Togiak,2398.269,Distillate Fuel Oil,2002
0277690,Togiak,2493.478,Distillate Fuel Oil,2003
0277690,Togiak,2758.309,Distillate Fuel Oil,2004
0277690,Togiak,2703.786,Distillate Fuel Oil,2005
0277690,Togiak,2591.172,Distillate Fuel Oil,2006
0277690,Togiak,2608.430,Distillate Fuel Oil,2007
0277690,Togiak,2635.299,Distillate Fuel Oil,2008
0277690,Togiak,2671.013,Distillate Fuel Oil,2009
0277690,Togiak,2942.551,Distillate Fuel Oil,2010
0277690,Togiak,3079.379,Distillate Fuel Oil,2011
0277690,Togiak,3070.923,Distillate Fuel Oil,2012
0277690,Togiak,3045.999,Distillate Fuel Oil,2013
0277690,Togiak,3057.693,Distillate Fuel Oil,2014
0277690,Togiak,3002.202,Distillate Fuel Oil,2015
0277690,Togiak,3034.629,Distillate Fuel Oil,2016
0277690,Togiak,3071.161,Distillate Fuel Oil,2017
0277690,Togiak,3084.073,Distillate Fuel Oil,2018
0277690,Togiak,3012.627,Distillate Fuel Oil,2019
0277690,Togiak,2931.370,Distillate Fuel Oil,2020
0277690,Togiak,3271.280,Distillate Fuel Oil,2021
0277800,Tok,11949.000,Distillate Fuel Oil,2001
0277800,Tok,12176.150,Distillate Fuel Oil,2002
0277800,Tok,12797.649,Distillate Fuel Oil,2003
0277800,Tok,12799.182,Distillate Fuel Oil,2004
0277800,Tok,12585.619,Distillate Fuel Oil,2005
0277800,Tok,12315.840,Distillate Fuel Oil,2006
0277800,Tok,12065.407,Distillate Fuel Oil,2007
0277800,Tok,12041.414,Distillate Fuel Oil,2008
0277800,Tok,12300.164,Distillate Fuel Oil,2009
0277800,Tok,11181.825,Distillate Fuel Oil,2010
0277800,Tok,10581.857,Distillate Fuel Oil,2011
0277800,Tok,10290.200,Distillate Fuel Oil,2012
0277800,Tok,9914.560,Distillate Fuel Oil,2013
0277800,Tok,9012.120,Distillate Fuel Oil,2014
0277800,Tok,9257.720,Distillate Fuel Oil,2015
0277800,Tok,9366.719,Distillate Fuel Oil,2016
0277800,Tok,9386.447,Distillate Fuel Oil,2017
0277800,Tok,9383.041,Distillate Fuel Oil,2018
0277800,Tok,9343.400,Distillate Fuel Oil,2019
0277800,Tok,9987.440,Distillate Fuel Oil,2020
0277800,Tok,10384.000,Distillate Fuel Oil,2021
0277800,Tok,,,
0278240,Toksook Bay,1980.001,Distillate Fuel Oil,2001
0278240,Toksook Bay,2087.858,Distillate Fuel Oil,2002
0278240,Toksook Bay,2046.776,Distillate Fuel Oil,2003
0278240,Toksook Bay,2229.847,Distillate Fuel Oil,2004
0278240,Toksook Bay,2387.916,Distillate Fuel Oil,2005
0278240,Toksook Bay,3.495,Wind,2005
0278240,Toksook Bay,2465.649,Distillate Fuel Oil,2006
0278240,Toksook Bay,343.988,Wind,2006
0278240,Toksook Bay,2309.784,Distillate Fuel Oil,2007
0278240,Toksook Bay,596.878,Wind,2007
0278240,Toksook Bay,2300.847,Distillate Fuel Oil,2008
0278240,Toksook Bay,692.429,Wind,2008
0278240,Toksook Bay,2717.577,Distillate Fuel Oil,2009
0278240,Toksook Bay,537.217,Wind,2009
0278240,Toksook Bay,2745.063,Distillate Fuel Oil,2010
0278240,Toksook Bay,562.339,Wind,2010
0278240,Toksook Bay,2732.539,Distillate Fuel Oil,2011
0278240,Toksook Bay,559.973,Wind,2011
0278240,Toksook Bay,2724.572,Distillate Fuel Oil,2012
0278240,Toksook Bay,640.019,Wind,2012
0278240,Toksook Bay,2730.468,Distillate Fuel Oil,2013
0278240,Toksook Bay,557.188,Wind,2013
0278240,Toksook Bay,2644.752,Distillate Fuel Oil,2014
0278240,Toksook Bay,687.991,Wind,2014
0278240,Toksook Bay,2871.147,Distillate Fuel Oil,2015
0278240,Toksook Bay,729.037,Wind,2015
0278240,Toksook Bay,2874.662,Distillate Fuel Oil,2016
0278240,Toksook Bay,681.695,Wind,2016
0278240,Toksook Bay,2843.319,Distillate Fuel Oil,2017
0278240,Toksook Bay,797.875,Wind,2017
0278240,Toksook Bay,2969.299,Distillate Fuel Oil,2018
0278240,Toksook Bay,851.987,Wind,2018
0278240,Toksook Bay,3006.201,Distillate Fuel Oil,2019
0278240,Toksook Bay,653.957,Wind,2019
0278240,Toksook Bay,3239.799,Distillate Fuel Oil,2020
0278240,Toksook Bay,380.473,Wind,2020
0278240,Toksook Bay,3270.301,Distillate Fuel Oil,2021
0278240,Toksook Bay,445.888,Wind,2021
0278297,Tolsona,19012.999,Distillate Fuel Oil,2001
0278297,Tolsona,50788.001,Water at Hydroelectric Turbine,2001
0278297,Tolsona,11380.999,Distillate Fuel Oil,2002
0278297,Tolsona,0.000,Jet Fuel,2002
0278297,Tolsona,18565.000,Waste Oil,2002
0278297,Tolsona,56651.000,Water at Hydroelectric Turbine,2002
0278297,Tolsona,9009.296,Distillate Fuel Oil,2003
0278297,Tolsona,21484.001,Jet Fuel,2003
0278297,Tolsona,52811.998,Water at Hydroelectric Turbine,2003
0278297,Tolsona,10104.640,Distillate Fuel Oil,2004
0278297,Tolsona,21429.000,Jet Fuel,2004
0278297,Tolsona,51353.001,Water at Hydroelectric Turbine,2004
0278297,Tolsona,12625.558,Distillate Fuel Oil,2005
0278297,Tolsona,20519.000,Jet Fuel,2005
0278297,Tolsona,49426.999,Water at Hydroelectric Turbine,2005
0278297,Tolsona,10526.475,Distillate Fuel Oil,2006
0278297,Tolsona,19680.001,Jet Fuel,2006
0278297,Tolsona,54916.999,Water at Hydroelectric Turbine,2006
0278297,Tolsona,14456.820,Distillate Fuel Oil,2007
0278297,Tolsona,32393.999,Jet Fuel,2007
0278297,Tolsona,34556.000,Water at Hydroelectric Turbine,2007
0278297,Tolsona,7705.000,Distillate Fuel Oil,2008
0278297,Tolsona,24031.000,Jet Fuel,2008
0278297,Tolsona,47429.000,Water at Hydroelectric Turbine,2008
0278297,Tolsona,12229.725,Distillate Fuel Oil,2009
0278297,Tolsona,6756.000,Jet Fuel,2009
0278297,Tolsona,44988.000,Water at Hydroelectric Turbine,2009
0278297,Tolsona,5850.405,Distillate Fuel Oil,2010
0278297,Tolsona,30043.000,Jet Fuel,2010
0278297,Tolsona,44758.000,Water at Hydroelectric Turbine,2010
0278297,Tolsona,15160.000,Distillate Fuel Oil,2011
0278297,Tolsona,17519.000,Jet Fuel,2011
0278297,Tolsona,46189.000,Water at Hydroelectric Turbine,2011
0278297,Tolsona,14645.108,Distillate Fuel Oil,2012
0278297,Tolsona,29655.000,Jet Fuel,2012
0278297,Tolsona,44135.000,Water at Hydroelectric Turbine,2012
0278297,Tolsona,15495.027,Distillate Fuel Oil,2013
0278297,Tolsona,0.000,Jet Fuel,2013
0278297,Tolsona,17027.000,Waste Oil,2013
0278297,Tolsona,54750.000,Water at Hydroelectric Turbine,2013
0278297,Tolsona,9933.580,Distillate Fuel Oil,2014
0278297,Tolsona,0.000,Jet Fuel,2014
0278297,Tolsona,21217.000,Waste Oil,2014
0278297,Tolsona,54955.000,Water at Hydroelectric Turbine,2014
0278297,Tolsona,9040.578,Distillate Fuel Oil,2015
0278297,Tolsona,0.000,Jet Fuel,2015
0278297,Tolsona,21316.000,Waste Oil,2015
0278297,Tolsona,55982.000,Water at Hydroelectric Turbine,2015
0278297,Tolsona,11183.989,Distillate Fuel Oil,2016
0278297,Tolsona,0.000,Jet Fuel,2016
0278297,Tolsona,17636.000,Waste Oil,2016
0278297,Tolsona,55731.000,Water at Hydroelectric Turbine,2016
0278297,Tolsona,10387.013,Distillate Fuel Oil,2017
0278297,Tolsona,0.000,Jet Fuel,2017
0278297,Tolsona,21411.000,Waste Oil,2017
0278297,Tolsona,56473.000,Water at Hydroelectric Turbine,2017
0278297,Tolsona,9662.000,Distillate Fuel Oil,2018
0278297,Tolsona,0.000,Jet Fuel,2018
0278297,Tolsona,16993.000,Waste Oil,2018
0278297,Tolsona,65164.000,Water at Hydroelectric Turbine,2018
0278297,Tolsona,6062.000,Distillate Fuel Oil,2019
0278297,Tolsona,0.000,Jet Fuel,2019
0278297,Tolsona,17823.000,Waste Oil,2019
0278297,Tolsona,72333.000,Water at Hydroelectric Turbine,2019
0278297,Tolsona,10486.000,Distillate Fuel Oil,2020
0278297,Tolsona,23442.000,Waste Oil,2020
0278297,Tolsona,54317.000,Water at Hydroelectric Turbine,2020
0278297,Tolsona,12132.000,Distillate Fuel Oil,2021
0278297,Tolsona,25547.000,Waste Oil,2021
0278297,Tolsona,58733.000,Water at Hydroelectric Turbine,2021
0278350,Tonsina,19012.999,Distillate Fuel Oil,2001
0278350,Tonsina,50788.001,Water at Hydroelectric Turbine,2001
0278350,Tonsina,11380.999,Distillate Fuel Oil,2002
0278350,Tonsina,0.000,Jet Fuel,2002
0278350,Tonsina,18565.000,Waste Oil,2002
0278350,Tonsina,56651.000,Water at Hydroelectric Turbine,2002
0278350,Tonsina,9009.296,Distillate Fuel Oil,2003
0278350,Tonsina,21484.001,Jet Fuel,2003
0278350,Tonsina,52811.998,Water at Hydroelectric Turbine,2003
0278350,Tonsina,10104.640,Distillate Fuel Oil,2004
0278350,Tonsina,21429.000,Jet Fuel,2004
0278350,Tonsina,51353.001,Water at Hydroelectric Turbine,2004
0278350,Tonsina,12625.558,Distillate Fuel Oil,2005
0278350,Tonsina,20519.000,Jet Fuel,2005
0278350,Tonsina,49426.999,Water at Hydroelectric Turbine,2005
0278350,Tonsina,10526.475,Distillate Fuel Oil,2006
0278350,Tonsina,19680.001,Jet Fuel,2006
0278350,Tonsina,54916.999,Water at Hydroelectric Turbine,2006
0278350,Tonsina,14456.820,Distillate Fuel Oil,2007
0278350,Tonsina,32393.999,Jet Fuel,2007
0278350,Tonsina,34556.000,Water at Hydroelectric Turbine,2007
0278350,Tonsina,7705.000,Distillate Fuel Oil,2008
0278350,Tonsina,24031.000,Jet Fuel,2008
0278350,Tonsina,47429.000,Water at Hydroelectric Turbine,2008
0278350,Tonsina,12229.725,Distillate Fuel Oil,2009
0278350,Tonsina,6756.000,Jet Fuel,2009
0278350,Tonsina,44988.000,Water at Hydroelectric Turbine,2009
0278350,Tonsina,5850.405,Distillate Fuel Oil,2010
0278350,Tonsina,30043.000,Jet Fuel,2010
0278350,Tonsina,44758.000,Water at Hydroelectric Turbine,2010
0278350,Tonsina,15160.000,Distillate Fuel Oil,2011
0278350,Tonsina,17519.000,Jet Fuel,2011
0278350,Tonsina,46189.000,Water at Hydroelectric Turbine,2011
0278350,Tonsina,14645.108,Distillate Fuel Oil,2012
0278350,Tonsina,29655.000,Jet Fuel,2012
0278350,Tonsina,44135.000,Water at Hydroelectric Turbine,2012
0278350,Tonsina,15495.027,Distillate Fuel Oil,2013
0278350,Tonsina,0.000,Jet Fuel,2013
0278350,Tonsina,17027.000,Waste Oil,2013
0278350,Tonsina,54750.000,Water at Hydroelectric Turbine,2013
0278350,Tonsina,9933.580,Distillate Fuel Oil,2014
0278350,Tonsina,0.000,Jet Fuel,2014
0278350,Tonsina,21217.000,Waste Oil,2014
0278350,Tonsina,54955.000,Water at Hydroelectric Turbine,2014
0278350,Tonsina,9040.578,Distillate Fuel Oil,2015
0278350,Tonsina,0.000,Jet Fuel,2015
0278350,Tonsina,21316.000,Waste Oil,2015
0278350,Tonsina,55982.000,Water at Hydroelectric Turbine,2015
0278350,Tonsina,11183.989,Distillate Fuel Oil,2016
0278350,Tonsina,0.000,Jet Fuel,2016
0278350,Tonsina,17636.000,Waste Oil,2016
0278350,Tonsina,55731.000,Water at Hydroelectric Turbine,2016
0278350,Tonsina,10387.013,Distillate Fuel Oil,2017
0278350,Tonsina,0.000,Jet Fuel,2017
0278350,Tonsina,21411.000,Waste Oil,2017
0278350,Tonsina,56473.000,Water at Hydroelectric Turbine,2017
0278350,Tonsina,9662.000,Distillate Fuel Oil,2018
0278350,Tonsina,0.000,Jet Fuel,2018
0278350,Tonsina,16993.000,Waste Oil,2018
0278350,Tonsina,65164.000,Water at Hydroelectric Turbine,2018
0278350,Tonsina,6062.000,Distillate Fuel Oil,2019
